Cod Depto.,Depto.,Codmunicipio,NUM-Codmunicipio,Municipio,Direcciones Regionales PS ,"Distribución Regiones ComitéPS 
(Res. 3490/25 art2.2.4)",Z_PM_Conv,Z_MPM,Z_PAZ,Z_HOGMON,Z_IRV,Z_TCTOT,Z_AGFAM,Z_TEJEMP,Z_EILPO,Z_SUPINFMULMOD,Z_ICINV,ZCATRUR,Z_FIES,Z_PDESN,Z_ECOS,Z_INDPS,score_raw,score_index,rank,cluster
27.0,CHOCÓ,27025.0,27025.0,ALTO BAUDÓ,CHOCÓ,SUR-OCCIDENTE,1.4695852534562215,2.2187499999999987,0.0,1.4084710616781277,3.262532066641603,142.28985507246395,0.4710270765763852,0.38823529411764707,0.8226000510245758,0.3932392288004288,0.9414504315548483,1.0000000000000002,0.8541327249375343,1.7999999999999545,1.4600073440586974,1.2827026865000384,11.70928196387151,0.986789121699079,11,2
91.0,AMAZONAS,91405.0,91405.0,LA CHORRERA,AMAZONAS,AMAZONÍA,1.2027649769585254,2.111607142857143,0.0,-2.9754173725897037,0.3363290949817239,143.41739130434797,0.9735948783535108,0.4823529411764706,-0.24671431896004853,1.276099297636009,3.016599768726542,1.0000000000000002,-0.4203430208383966,0.0,1.5352743877906883,3.823832646190372,11.673690621013163,0.984183338785476,12,2
27.0,CHOCÓ,27077.0,27077.0,BAJO BAUDÓ,CHOCÓ,SUR-OCCIDENTE,1.6760368663594467,1.767857142857143,1.0,0.2823046358982307,3.6263080701929926,141.79710144927554,0.29952038926228197,0.19529411764705873,0.8226000510245758,1.276099297636009,0.7785688774705466,1.0000000000000002,0.8541327249375343,1.7999999999999545,1.3545274888286547,0.09284832932452654,11.669725355953174,0.9838930260545866,13,2
27.0,CHOCÓ,27250.0,27250.0,EL LITORAL DEL SAN JUAN,CHOCÓ,SUR-OCCIDENTE,1.0414746543778803,1.8883928571428568,2.0,0.07160658776460861,3.1237986738440795,141.65217391304364,0.5016380139220864,0.3317647058823531,0.8226000510245758,1.198639432067237,0.5245759507779433,1.0000000000000002,0.8541327249375343,1.0,1.5299865525285001,0.9449443722655513,11.668132241386614,0.9837763878391229,14,2
27.0,CHOCÓ,27491.0,27491.0,NÓVITA,CHOCÓ,SUR-OCCIDENTE,1.216589861751152,0.861607142857143,2.0,0.8596053130605882,3.7618276411689986,143.41739130434797,0.7154220274352013,0.29647058823529426,0.8226000510245758,1.0759145720254224,0.5179185224595164,0.0,0.8541327249375343,1.0,1.0602604075712454,0.5855106069125238,11.654964512609604,0.9828123263594915,15,2
94.0,GUAINÍA,94883.0,94883.0,SAN FELIPE,GUAINÍA,AMAZONÍA,2.060737327188938,2.120535714285714,0.0,-2.9754173725897037,-0.26519522111308375,141.40579710144945,0.9045704723531052,0.5237647058823532,0.4182620984654708,1.2311759711813997,3.016599768726542,1.0000000000000002,0.9444425185309591,0.0,1.4658001010125885,3.823832646190372,11.649670110543449,0.982424702253915,16,2
91.0,AMAZONAS,91669.0,91669.0,PUERTO SANTANDER,AMAZONAS,AMAZONÍA,0.71889400921659,2.138392857142857,0.0,-2.9754173725897037,1.1582904233459115,142.8405797101451,0.990212320089833,0.5058823529411766,-0.24671431896004853,1.201707038189406,3.016599768726542,1.0000000000000002,-0.4203430208383966,0.0,1.5270626773835245,3.823832646190372,11.644390458779027,0.9820381580762406,17,2
97.0,VAUPÉS,97889.0,97889.0,YAVARATÉ,VAUPÉS,AMAZONÍA,1.1981566820276501,2.2187499999999987,0.0,-2.9754173725897037,-0.4917370006368619,143.14492753623207,0.9445833111669212,0.5237647058823532,-0.8239355309480908,1.0849401637758687,3.016599768726542,1.0000000000000002,1.581894037605406,0.0,1.478733139987185,3.823832646190372,11.642973240093651,0.981934397893606,18,2
91.0,AMAZONAS,91430.0,91430.0,LA VICTORIA,AMAZONAS,AMAZONÍA,2.060737327188938,2.2187499999999987,0.0,-2.9754173725897037,-0.5359450648955171,142.82608695652192,0.9712937972537599,0.5237647058823532,-0.24671431896004853,1.072369367246482,3.016599768726542,1.0000000000000002,-0.4203430208383966,0.0,1.5089517898188596,3.823832646190372,11.637748459907492,0.9815518710810996,19,2
91.0,AMAZONAS,91460.0,91460.0,MIRITÍ - PARANÁ,AMAZONAS,AMAZONÍA,1.32258064516129,2.2187499999999987,0.0,-2.9754173725897037,-0.5445823035962365,143.41739130434797,0.9780413838719274,0.5237647058823532,-0.24671431896004853,1.276099297636009,3.016599768726542,1.0000000000000002,-0.4203430208383966,0.0,1.527620144077832,3.823832646190372,11.63123386910559,0.9810749121344178,20,2
91.0,AMAZONAS,91530.0,91530.0,PUERTO ALEGRÍA,AMAZONAS,AMAZONÍA,1.5944700460829495,1.8571428571428574,0.0,-2.9754173725897037,1.181202513437855,141.75362318840595,0.9848138404140542,0.5237647058823532,-0.24671431896004853,1.276099297636009,3.016599768726542,1.0000000000000002,-0.4203430208383966,0.0,1.4691302111777063,3.823832646190372,11.620153238235536,0.9802636553434604,21,2
97.0,VAUPÉS,97511.0,97511.0,PACOA,VAUPÉS,AMAZONÍA,2.060737327188938,2.2187499999999987,0.0,-2.9754173725897037,-0.3570463735878516,140.07246376811614,0.9668226144811788,0.5237647058823532,-0.8239355309480908,1.1100295266362437,3.016599768726542,1.0000000000000002,1.581894037605406,0.0,1.5386504512914183,3.823832646190372,11.512787690055005,0.9724029991138842,22,2
94.0,GUAINÍA,94885.0,94885.0,LA GUADALUPE,GUAINÍA,AMAZONÍA,2.060737327188938,1.933035714285714,0.0,-2.9754173725897037,-0.39988785050034353,139.9565217391306,0.9280852687526103,0.5237647058823532,0.4182620984654708,1.1277019775933514,3.016599768726542,1.0000000000000002,0.9444425185309591,0.0,1.3550776105225981,3.823832646190372,11.497506075192858,0.9712841716771525,23,2
19.0,CAUCA,19418.0,19418.0,LÓPEZ DE MICAY,CAUCA,SUR-OCCIDENTE,1.110599078341014,1.8035714285714288,2.0,1.9370082735495457,3.2448163897468403,139.76811594202917,0.5832557091383982,0.07764705882352915,0.8309935282649857,1.0391203073435364,0.7400678268252737,1.0000000000000002,0.2232853082162463,1.0,1.521276135429942,-0.07537071346308535,11.490987100697021,0.9708068917829076,24,2
19.0,CAUCA,19809.0,19809.0,TIMBIQUÍ,CAUCA,SUR-OCCIDENTE,1.032258064516129,1.410714285714286,2.0,1.9424301065814435,2.5282717241642843,140.79710144927554,0.37516549074597405,-0.08941176470588237,0.8309935282649857,0.7967786613380772,0.3305840997140077,1.0000000000000002,0.2232853082162463,1.0,1.3798502250842404,0.22627438583864368,11.411287931637629,0.9649718005420439,25,2
5.0,ANTIOQUIA,5475.0,5475.0,MURINDÓ,URABÁ,OCCIDENTE,1.294930875576037,1.8169642857142858,2.0,0.6248734770400863,2.7961902792768587,138.8550724637683,0.9055934691175535,0.41882352941176465,-0.729465887115974,0.9409594240637988,1.4205998550578847,1.0000000000000002,0.2330297065267568,1.0,1.5284640657863435,0.7410783587320549,11.405945593632522,0.964580666856872,26,2
5.0,ANTIOQUIA,5873.0,5873.0,VIGÍA DEL FUERTE,ANTIOQUIA,OCCIDENTE,0.847926267281106,1.575892857142857,2.0,0.9827395812608805,1.3884377928643892,141.9565217391306,0.8243595651273669,0.39764705882352946,-0.729465887115974,0.6318134209503693,1.2843716821992337,1.0000000000000002,0.2330297065267568,1.0,1.5463099683378694,0.02947214349189068,11.390399539911702,0.9634424788058931,27,2
